trans_id,day,time,bar,drinker,tip,total
401,3,"195326","Champions Sports Bar","Davis Singh",0.47,46.87
402,3,"162220","Champions Sports Bar","Davis Singh",13.67,136.67
403,6,"211654","Champions Sports Bar","Davis Singh",8.81,62.92
404,7,"192205","Steak 'n Shake","Davis Singh",0.72,18.0
405,3,"211439","Lanigan's Irish Pub & Eatery","Davis Singh",2.59,32.4
406,1,"184117","Chili's","Amya Dalton",2.68,19.15
407,2,"150520","Boynton Restaurant & Spirits","Amya Dalton",2.07,25.82
408,4,"103528","Romano's Macaroni Grill","Amya Dalton",9.01,128.73
409,3,"222527","Chili's","Amya Dalton",0.38,12.79
410,6,"191838","New Orleans Original Daiquiris","Amya Dalton",3.84,42.7
411,3,"170529","Kesler Sports Bar & Grill","Jaidyn Lindsey",5.91,84.41
412,1,"171145","Jekyll & Hydes","Jaidyn Lindsey",1.25,124.77
413,3,"101713","Romano's Macaroni Grill","Jaidyn Lindsey",0.0,59.25
414,5,"173308","Ruby Tuesday","Jaidyn Lindsey",5.61,46.79
415,4,"103312","Jekyll & Hydes","Jaidyn Lindsey",8.63,78.47
416,2,"204915","Ad Card Promotions","Ana Randolph",4.14,138.15
417,7,"145519","Hilltop Tavern","Ana Randolph",1.45,144.79
418,3,"185359","Crazy Donkey Bar Grill","Ana Randolph",2.48,27.56
419,1,"085552","Big Boy","Ana Randolph",8.6,57.36
420,3,"151555","Rascal's","Ana Randolph",17.07,113.77
421,4,"120857","Gay Nineties Theatre Cafe","Tristin Cox",0.27,27.32
422,7,"175529","Gay Nineties Theatre Cafe","Tristin Cox",5.37,41.27
423,5,"010608","Joe's Crab Shack","Tristin Cox",2.01,13.38
424,3,"233650","Pub 13","Tristin Cox",5.35,178.22
425,3,"153655","Gay Nineties Theatre Cafe","Tristin Cox",4.09,37.21
426,7,"223358","Border Lounge","Tomas Drake",3.12,62.39
427,1,"191138","Tweed's Pub Restaurant","Tomas Drake",10.29,93.58
428,5,"131608","Dejavu Nightclub","Tomas Drake",2.87,40.98
429,1,"131304","Dejavu Nightclub","Tomas Drake",0.0,79.74
430,2,"014258","Border Lounge","Tomas Drake",7.13,89.14
431,2,"213242","Quaker Steak & Lube","Xavier Roth",2.2,73.35
432,4,"212431","Quaker Steak & Lube","Xavier Roth",1.51,75.48
433,5,"101121","Qdoba Mexican Grill","Xavier Roth",29.15,224.21
434,1,"190715","Quaker Steak & Lube","Xavier Roth",6.98,77.59
435,2,"224154","Quaker Steak & Lube","Xavier Roth",1.23,24.52
436,1,"191149","Big Shots Sports Bar & Grill","Denise Hunter",5.42,49.31
437,6,"174248","Big Shots Sports Bar & Grill","Denise Hunter",1.28,11.61
438,3,"102858","World Beer Direct","Denise Hunter",0.0,61.0
439,2,"223110","Twin Peeks","Denise Hunter",0.0,88.94
440,6,"190655","Big Shots Sports Bar & Grill","Denise Hunter",10.68,76.28
441,1,"222337","Tryst Lounge","Mina Shaw",2.86,57.12
442,2,"202114","The Cheesecake Factory","Mina Shaw",8.18,68.15
443,2,"001756","The Cheesecake Factory","Mina Shaw",3.91,26.04
444,1,"014434","The Cheesecake Factory","Mina Shaw",1.26,42.14
445,5,"221028","The Cheesecake Factory","Mina Shaw",2.24,22.36
446,1,"110611","Dillinger's Inc","Jazlene Cisneros",7.16,47.74
447,1,"173247","Hilltop Tavern","Jazlene Cisneros",3.91,97.8
448,5,"152802","County Line Pub","Jazlene Cisneros",6.92,69.2
449,7,"155450","Wellhead Restaurant-Brew Pub","Jazlene Cisneros",5.59,69.9
450,3,"193628","New Orleans Original Daiquiris","Jazlene Cisneros",4.71,36.22
451,2,"143404","Daddy-O's","Bobby Brady",8.49,77.2
452,2,"131814","Hotshots Sports Bar & Grill","Bobby Brady",9.66,87.8
453,2,"182851","Daddy-O's","Bobby Brady",6.77,112.77
454,5,"162624","Daddy-O's","Bobby Brady",2.02,20.21
455,1,"172515","Daddy-O's","Bobby Brady",8.37,55.77
456,4,"192346","Gold Hawk","Trent Carney",4.59,76.48
457,5,"212640","Topper","Trent Carney",4.83,60.33
458,2,"175256","Gold Hawk","Trent Carney",2.99,59.82
459,7,"004818","Gold Hawk","Trent Carney",6.56,109.35
460,3,"222739","Topper","Trent Carney",8.18,74.39
461,5,"143801","Big Shots Sports Bar & Grill","Lindsey Gallagher",6.47,64.7
462,4,"082200","Houlihan's","Lindsey Gallagher",7.67,51.15
463,2,"184928","T.G.I. Friday's","Lindsey Gallagher",10.07,83.93
464,3,"193419","Big Shots Sports Bar & Grill","Lindsey Gallagher",0.07,7.48
465,6,"153603","Big Shots Sports Bar & Grill","Lindsey Gallagher",7.51,53.66
466,7,"215126","The Cheesecake Factory","Eduardo Glover",0.51,12.73
467,2,"231024","The Cheesecake Factory","Eduardo Glover",0.0,77.78
468,6,"183459","The Cheesecake Factory","Eduardo Glover",4.6,57.56
469,3,"181532","The Cheesecake Factory","Eduardo Glover",0.9,12.79
470,2,"010618","The Cheesecake Factory","Eduardo Glover",9.81,70.1
471,2,"182727","Stingers Sports Pub & Grill","Kate Kennedy",8.31,92.35
472,1,"181040","Bluepoint Sage Cafe","Kate Kennedy",1.32,66.23
473,1,"232401","Hard Rock Cafe","Kate Kennedy",4.58,65.36
474,7,"005034","Hard Rock Cafe","Kate Kennedy",7.45,93.07
475,2,"211428","Spot On The Alley","Kate Kennedy",1.17,117.4
476,5,"211330","Quaker Steak & Lube","Marcos Wallace",1.82,60.69
477,1,"173752","Boynton Restaurant & Spirits","Marcos Wallace",0.15,15.02
478,7,"211823","Quaker Steak & Lube","Marcos Wallace",10.46,69.7
479,4,"202514","Quaker Steak & Lube","Marcos Wallace",0.85,10.65
480,2,"222657","Opus Mainstreet","Marcos Wallace",7.25,51.76
481,5,"152247","Bottling CO","Precious Meadows",1.01,50.68
482,4,"212629","Chipotle Mexican Grill","Precious Meadows",6.16,68.43
483,4,"221113","Red Lobster","Precious Meadows",1.46,48.63
484,2,"223000","The Osthelder Saloon","Precious Meadows",1.38,9.89
485,7,"144752","Denny's","Precious Meadows",4.04,80.73
486,1,"004119","J R's Last Laugh Comedy Club","Yamilet Murphy",0.29,29.14
487,2,"172932","California Pizza Kitchen","Yamilet Murphy",1.13,56.3
488,7,"093652","J R's Last Laugh Comedy Club","Yamilet Murphy",3.74,62.31
489,4,"205354","Firefly Club","Yamilet Murphy",0.0,39.85
490,2,"232527","California Pizza Kitchen","Yamilet Murphy",10.79,179.9
491,3,"162824","Scores","Sanai Obrien",3.07,51.21
492,4,"195058","Daddy's","Sanai Obrien",2.29,25.41
493,1,"212237","Daddy's","Sanai Obrien",1.7,13.06
494,3,"182735","Daddy's","Sanai Obrien",3.63,120.89
495,1,"183347","Scores","Sanai Obrien",3.85,64.14
496,4,"170551","Brandy's","Meadow Monroe",4.56,91.11
497,2,"191657","California Pizza Kitchen","Meadow Monroe",11.43,114.33
498,3,"203122","Champions Sports Bar","Meadow Monroe",5.14,64.29
499,1,"014934","Spot On The Alley","Meadow Monroe",2.39,34.11
500,5,"081438","Houlihan's","Meadow Monroe",4.99,124.67
501,2,"001229","Firefly Club","Gloria Brooks",0.82,20.4
502,7,"132242","War Room","Gloria Brooks",3.05,60.96
503,7,"150507","Robert","Gloria Brooks",0.0,35.98
504,6,"203516","Fire Bar & Grill","Gloria Brooks",2.95,73.71
505,4,"230553","Fire Bar & Grill","Gloria Brooks",0.0,47.88
506,1,"131932","Kells Restaurant","Ashly Turner",6.15,47.33
507,3,"201141","Hickory Tavern","Ashly Turner",10.1,77.66
508,7,"093041","Cheese Burger in Paradise","Ashly Turner",4.65,66.46
509,4,"212818","On the Border Mexican Grill & Cantina","Ashly Turner",2.14,53.53
510,4,"161633","Kells Restaurant","Ashly Turner",6.63,47.33
511,2,"124053","Denny's","Jadyn Lin",0.0,57.96
512,5,"090744","Denny's","Jadyn Lin",2.2,54.96
513,5,"110725","Denny's","Jadyn Lin",2.13,53.35
514,5,"233405","Monopole Restaurant","Jadyn Lin",1.23,122.9
515,5,"224746","The Osthelder Saloon","Jadyn Lin",7.29,80.99
516,5,"131623","Dick's Last Resort","Dayanara Mills",1.12,112.26
517,2,"174447","Smitty's Sports Pub","Dayanara Mills",5.25,58.32
518,3,"140906","Smitty's Sports Pub","Dayanara Mills",1.83,45.69
519,2,"145552","Smitty's Sports Pub","Dayanara Mills",5.15,85.76
520,4,"203530","Smitty's Sports Pub","Dayanara Mills",4.02,66.95
521,5,"174645","Xtc Cabaret","Ashton Olson",2.67,22.29
522,7,"170933","Apple Inn","Ashton Olson",7.14,64.93
523,1,"104651","Xtc Cabaret","Ashton Olson",5.11,42.55
524,5,"163648","Xtc Cabaret","Ashton Olson",3.8,31.7
525,5,"203135","Apple Inn","Ashton Olson",3.7,61.65
526,7,"144407","Pei Wei Asian Diner","Brooks Hull",7.37,67.02
527,3,"211609","J R's Bar & Grill Inc","Brooks Hull",1.53,19.07
528,6,"122433","Jovan's Lounge Ltd","Brooks Hull",3.56,44.47
529,3,"224308","Jovan's Lounge Ltd","Brooks Hull",6.56,59.61
530,7,"122853","Jovan's Lounge Ltd","Brooks Hull",2.71,27.06
531,1,"153927","Sheffield Wine & Spirits Center","Arnav Simmons",8.62,86.22
532,3,"200509","Ground Round","Arnav Simmons",0.0,80.01
533,6,"171007","Atkins Park Tavern","Arnav Simmons",5.02,62.72
534,6,"102554","Ground Round","Arnav Simmons",11.04,78.88
535,4,"131911","Qdoba Mexican Grill","Arnav Simmons",5.18,129.46
536,5,"204038","Kroc's","Mireya Arroyo",0.79,39.31
537,3,"190606","Town & Country","Mireya Arroyo",13.09,119.03
538,3,"201637","Kroc's","Mireya Arroyo",8.26,58.97
539,7,"102454","Cheese Burger in Paradise","Mireya Arroyo",0.0,54.02
540,4,"121002","Twin Peeks","Mireya Arroyo",7.89,60.69
541,2,"124807","J D Bar Corp","Ellie Ortega",1.82,60.69
542,6,"231359","California Pizza Kitchen","Ellie Ortega",12.13,110.26
543,7,"005302","The Cheesecake Factory","Ellie Ortega",6.23,56.64
544,7,"010821","The Cheesecake Factory","Ellie Ortega",4.84,40.3
545,3,"170757","The Cheesecake Factory","Ellie Ortega",5.19,43.26
546,3,"164319","Opus Mainstreet","Noemi Dickerson",0.0,41.82
547,3,"122253","Opus Mainstreet","Noemi Dickerson",1.08,108.32
548,6,"202324","Dillinger's Inc","Noemi Dickerson",15.05,115.77
549,1,"185240","New Orleans Original Daiquiris","Noemi Dickerson",1.19,13.24
550,2,"195111","Cheddar's Casual Café","Noemi Dickerson",6.39,63.91
551,6,"195346","Chris Cocallas","Kolton Hess",0.0,77.07
552,1,"204831","Señor Frog's","Kolton Hess",2.7,53.98
553,6,"184652","Quaker Steak & Lube","Kolton Hess",1.07,107.4
554,4,"205136","Chili's","Kolton Hess",3.42,56.92
555,7,"161356","Chris Cocallas","Kolton Hess",10.3,79.21
556,2,"013344","Firefly Club","Mohammad Kaiser",3.08,34.23
557,5,"192050","New York Dolls","Mohammad Kaiser",6.41,49.32
558,2,"172857","New York Dolls","Mohammad Kaiser",5.43,49.32
559,3,"022514","Firefly Club","Mohammad Kaiser",4.13,51.66
560,4,"211756","The Cheesecake Factory","Mohammad Kaiser",1.72,57.31
561,4,"231252","Black Angus Steakhouse","Drew Walter",4.8,80.03
562,4,"183159","Boston Market","Drew Walter",0.0,34.66
563,7,"221528","Black Angus Steakhouse","Drew Walter",0.88,87.65
564,4,"204052","Black Angus Steakhouse","Drew Walter",9.46,105.12
565,2,"213556","Black Angus Steakhouse","Drew Walter",0.97,24.17
566,4,"115320","Downtown Lounge","Alfonso Foley",3.62,40.19
567,6,"183542","Big Shots Sports Bar & Grill","Alfonso Foley",9.75,97.53
568,6,"152204","Big Shots Sports Bar & Grill","Alfonso Foley",4.56,35.06
569,4,"172422","Jack's Place","Alfonso Foley",5.67,51.57
570,1,"163759","Dick's Last Resort","Alfonso Foley",3.3,23.54
571,7,"234648","Twin Peeks","Kendra Gillespie",3.77,94.22
572,3,"202349","Twin Peeks","Kendra Gillespie",1.97,14.1
573,6,"115149","Islands Fine Burgers & Drinks","Kendra Gillespie",0.0,95.05
574,1,"191817","Islands Fine Burgers & Drinks","Kendra Gillespie",0.15,14.93
575,6,"145356","Islands Fine Burgers & Drinks","Kendra Gillespie",10.66,106.61
576,1,"083000","Sizzler","Aliyah Pace",0.49,6.1
577,6,"184700","Atkins Park Tavern","Aliyah Pace",1.73,15.73
578,4,"204058","Atkins Park Tavern","Aliyah Pace",7.36,73.61
579,4,"183448","The Old Spaghetti Factory","Aliyah Pace",0.14,3.6
580,5,"194028","Atkins Park Tavern","Aliyah Pace",9.34,62.25
581,1,"204303","Kainoa's Sports Bar & Restrnt","Lauren Rogers",5.8,52.7
582,7,"194339","Tryst Lounge","Lauren Rogers",0.51,16.9
583,7,"211139","Kainoa's Sports Bar & Restrnt","Lauren Rogers",7.78,86.45
584,7,"004457","Tryst Lounge","Lauren Rogers",4.83,60.4
585,6,"220848","Kainoa's Sports Bar & Restrnt","Lauren Rogers",14.63,97.51
586,3,"212152","MJ's","Vivian Hodge",6.17,61.69
587,2,"113920","Romano's Macaroni Grill","Vivian Hodge",0.86,86.24
588,1,"171118","Milo's Sports Tavern","Vivian Hodge",6.6,50.76
589,6,"175545","Milo's Sports Tavern","Vivian Hodge",0.82,11.76
590,4,"153021","Romano's Macaroni Grill","Vivian Hodge",6.32,126.37
591,6,"193010","N V Penthouse Lounge","Carissa Mejia",10.74,82.61
592,4,"212558","Dixie Taverne","Carissa Mejia",1.36,34.05
593,2,"203647","N V Penthouse Lounge","Carissa Mejia",24.44,162.96
594,4,"203542","N V Penthouse Lounge","Carissa Mejia",18.7,143.82
595,3,"002719","Dixie Taverne","Carissa Mejia",1.44,48.04
596,6,"001700","Spot On The Alley","Michaela Mcbride",1.16,116.0
597,2,"014236","Spot On The Alley","Michaela Mcbride",10.01,111.19
598,2,"120835","Red Robin","Michaela Mcbride",0.0,104.92
599,1,"181438","Worldwide Wine Services","Michaela Mcbride",4.8,80.03
600,1,"135407","Red Robin","Michaela Mcbride",0.0,45.86
601,4,"162846","Kesler Sports Bar & Grill","Aryanna Fitzpatrick",1.76,88.18
602,5,"133833","Round-Up Saloon","Aryanna Fitzpatrick",2.6,37.09
603,3,"161045","Brandy's","Aryanna Fitzpatrick",10.46,95.06
604,5,"153819","Ruby Tuesday","Aryanna Fitzpatrick",0.0,80.42
605,4,"153849","Ruby Tuesday","Aryanna Fitzpatrick",1.28,10.66
606,5,"200553","Vault Night Club","Zackery Velazquez",0.0,60.88
607,4,"201429","Pivots Beach Club","Zackery Velazquez",0.52,52.37
608,5,"193059","LongHorn Steakhouse","Zackery Velazquez",6.29,69.92
609,5,"182047","LongHorn Steakhouse","Zackery Velazquez",3.75,62.47
610,6,"202903","LongHorn Steakhouse","Zackery Velazquez",0.5,5.53
611,5,"132045","Boston Pizza","Gaige Campos",4.86,60.73
612,6,"155509","Boston Pizza","Gaige Campos",3.27,163.45
613,4,"163812","Boston Pizza","Gaige Campos",0.29,28.68
614,5,"152253","Boston Pizza","Gaige Campos",2.96,19.72
615,3,"132158","Rascal's","Gaige Campos",1.41,17.62
616,2,"204129","Daddy-O's","Gary Jordan",0.0,80.56
617,4,"211157","Lanigan's Irish Pub & Eatery","Gary Jordan",1.63,27.16
618,6,"161129","Grey Lounge","Gary Jordan",2.21,36.81
619,5,"000645","J R's Bar & Grill Inc","Gary Jordan",2.06,68.73
620,1,"215100","Lanigan's Irish Pub & Eatery","Gary Jordan",2.79,23.22
621,4,"060757","Pei Wei Asian Diner","Christian Willis",6.7,67.02
622,3,"234258","Buffalo Wild Wings","Christian Willis",8.65,72.05
623,3,"123839","Village Inn","Christian Willis",3.58,27.51
624,3,"182412","Town & Country","Christian Willis",7.73,55.18
625,4,"124409","Pei Wei Asian Diner","Christian Willis",9.38,62.5
626,6,"162412","Ad Card Promotions","Harper Colon",3.25,162.28
627,1,"193004","Ad Card Promotions","Harper Colon",0.0,34.86
628,5,"212211","N V Penthouse Lounge","Harper Colon",10.19,67.92
629,1,"234044","Sinners Gentlemen's Club","Harper Colon",0.14,3.41
630,4,"222723","Improper Bostonian","Harper Colon",2.81,46.82
631,5,"123233","Jonathan's Restaurant","Denzel Hines",0.68,17.01
632,1,"205349","Black-eyed Pea","Denzel Hines",2.08,17.3
633,1,"091040","Ten","Denzel Hines",0.97,7.44
634,7,"130911","Ten","Denzel Hines",8.06,89.51
635,3,"113456","Ten","Denzel Hines",4.23,38.48
636,7,"133407","Jovan's Lounge Ltd","Nadia Reyes",1.14,56.85
637,4,"190651","Chipotle Mexican Grill","Nadia Reyes",0.74,73.71
638,2,"012709","Spot On The Alley","Nadia Reyes",16.99,141.55
639,3,"074103","Dolphin Inn","Nadia Reyes",11.78,98.2
640,6,"214420","Spot On The Alley","Nadia Reyes",3.8,126.62
641,5,"224120","Topper","Darwin Riggs",16.88,129.84
642,7,"122900","Milo's Sports Tavern","Darwin Riggs",0.45,44.88
643,7,"224112","Jrbc","Darwin Riggs",3.83,63.89
644,4,"122113","Milo's Sports Tavern","Darwin Riggs",10.0,83.35
645,6,"154418","Milo's Sports Tavern","Darwin Riggs",1.68,12.96
646,6,"183809","Sportsman","Emery Ross",4.84,32.3
647,6,"131037","Jovan's Lounge Ltd","Emery Ross",0.66,32.8
648,7,"171123","Hilltop Tavern","Emery Ross",21.24,163.41
649,1,"121044","Sportsman","Emery Ross",0.0,57.13
650,5,"174551","Heart Attack Grill","Emery Ross",0.95,47.34
651,2,"124055","Sportsman","Karter Huffman",2.93,19.53
652,2,"172822","Kesler Sports Bar & Grill","Karter Huffman",3.8,76.08
653,1,"123554","Sportsman","Karter Huffman",6.86,57.13
654,4,"232727","Kroc's","Karter Huffman",0.98,49.02
655,3,"224251","Kroc's","Karter Huffman",11.72,130.26
656,5,"194354","Jack's Place","Ariana Allen",4.69,42.61
657,5,"221021","Mugshots Bar","Ariana Allen",0.9,18.08
658,6,"001303","Jack's Place","Ariana Allen",3.32,110.64
659,2,"182425","Mugshots Bar","Ariana Allen",17.77,118.45
660,5,"213243","Mugshots Bar","Ariana Allen",8.16,54.43
661,6,"121824","Cheddar's Casual Café","Ryder Phelps",1.32,8.83
662,2,"091636","Apple Inn","Ryder Phelps",3.78,125.93
663,2,"154850","Cheddar's Casual Café","Ryder Phelps",13.23,94.51
664,7,"214030","Jrbc","Ryder Phelps",8.68,86.78
665,6,"151320","Apple Inn","Ryder Phelps",7.19,119.78
666,6,"154657","Swamp Sports Bar & Restaurant","Riley Kelley",12.11,80.75
667,7,"102240","Cheese Burger in Paradise","Riley Kelley",6.27,56.96
668,4,"194417","Swamp Sports Bar & Restaurant","Riley Kelley",1.83,26.13
669,7,"115325","Waffle House","Riley Kelley",0.51,12.79
670,2,"111818","Cheese Burger in Paradise","Riley Kelley",8.19,102.33
671,7,"143353","Bluepoint Sage Cafe","Finn Franco",6.52,93.08
672,2,"190850","Bahama Breeze","Finn Franco",4.58,45.79
673,1,"084821","Bluepoint Sage Cafe","Finn Franco",11.66,89.69
674,3,"231722","Park Tavern Lounge & Lanes","Finn Franco",5.63,93.81
675,4,"082308","Park Tavern Lounge & Lanes","Finn Franco",0.31,30.87
676,7,"153310","Rocket","Triston Lynch",1.6,26.59
677,6,"002204","Bertucci's","Triston Lynch",1.98,15.22
678,5,"173637","Club Soda","Triston Lynch",4.54,50.42
679,6,"121520","Club Soda","Triston Lynch",1.89,23.66
680,6,"174632","Station","Triston Lynch",3.68,122.66
681,2,"200813","Carrabba's Italian Grill","Elisabeth Mullen",6.99,139.74
682,4,"100523","Scooters","Elisabeth Mullen",3.01,75.27
683,7,"191354","Basement","Elisabeth Mullen",11.44,81.73
684,2,"175158","Carrabba's Italian Grill","Elisabeth Mullen",0.0,30.13
685,3,"182400","Carrabba's Italian Grill","Elisabeth Mullen",5.77,96.19
686,6,"180925","Station","Gracelyn Brennan",0.0,95.4
687,6,"225525","Jake's Grill","Gracelyn Brennan",3.95,65.77
688,5,"151046","Jake's Grill","Gracelyn Brennan",16.83,153.01
689,4,"182031","Tweed's Pub Restaurant","Gracelyn Brennan",15.11,116.22
690,2,"185101","Basement","Gracelyn Brennan",12.56,89.68
691,5,"144941","Texas Roadhouse","Lana Tran",1.64,82.21
692,1,"191945","N V Penthouse Lounge","Lana Tran",9.06,75.5
693,3,"172929","Heart Attack Grill","Lana Tran",0.0,147.77
694,4,"123446","Heart Attack Grill","Lana Tran",4.22,105.46
695,7,"174328","J D Bar Corp","Lana Tran",2.4,59.94
696,1,"012431","Planet Hollywood","Yusuf Oneill",5.18,129.54
697,3,"225126","Dixie Taverne","Yusuf Oneill",1.64,13.63
698,1,"003541","Dixie Taverne","Yusuf Oneill",6.96,77.36
699,4,"211931","Dixie Taverne","Yusuf Oneill",4.59,35.27
700,6,"132017","Shank's Tavern","Yusuf Oneill",1.79,12.79
701,3,"184559","New West","Jose Newman",1.63,32.54
702,6,"145236","Maria C. Estabil","Jose Newman",23.13,154.19
703,4,"162325","Maria C. Estabil","Jose Newman",4.05,50.57
704,6,"154931","Maria C. Estabil","Jose Newman",1.78,44.46
705,6,"162417","New West","Jose Newman",0.13,13.38
706,6,"193311","Big Al's","Joel Snow",0.63,9.01
707,1,"222532","Stonebridge Village Poa","Joel Snow",2.22,74.16
708,5,"224435","Black Angus Steakhouse","Joel Snow",18.92,135.14
709,5,"202545","Stonebridge Village Poa","Joel Snow",5.84,48.65
710,7,"182010","Black Angus Steakhouse","Joel Snow",1.08,53.91
711,1,"091917","Sizzler","Seamus Spence",0.32,31.51
712,6,"155027","Sizzler","Seamus Spence",0.64,16.0
713,3,"161859","The Old Spaghetti Factory","Seamus Spence",12.14,121.42
714,6,"165452","Sizzler","Seamus Spence",0.9,7.54
715,6,"011553","The Old Spaghetti Factory","Seamus Spence",4.53,75.51
716,4,"203752","County Line Pub","Kaylee Wade",0.0,49.15
717,5,"161913","YUMIS SUSHI BAR","Kaylee Wade",7.43,148.62
718,6,"002205","Planet Hollywood","Kaylee Wade",0.21,1.37
719,7,"223632","County Line Pub","Kaylee Wade",1.07,7.66
720,4,"224207","Planet Hollywood","Kaylee Wade",11.28,125.34
721,6,"155338","Bob Evans Restaurants","Colin Rivera",0.3,29.72
722,3,"144223","Cork Town Tavern","Colin Rivera",1.99,99.64
723,4,"000640","Perkins Restaurant and Bakery","Colin Rivera",8.37,139.49
724,7,"175259","Bob Evans Restaurants","Colin Rivera",0.37,7.35
725,3,"213637","Atomic Cantina","Colin Rivera",13.45,89.68
726,7,"004748","California Pizza Kitchen","Maximilian Lopez",8.64,72.01
727,4,"224118","California Pizza Kitchen","Maximilian Lopez",8.87,68.21
728,4,"233246","Tryst Lounge","Maximilian Lopez",4.02,40.18
729,3,"214121","Tryst Lounge","Maximilian Lopez",7.77,51.82
730,3,"161755","California Pizza Kitchen","Maximilian Lopez",7.96,159.13
731,6,"231429","Opus Mainstreet","Jaylon Nguyen",1.65,165.33
732,6,"153157","Carrabba's Italian Grill","Jaylon Nguyen",9.49,118.66
733,1,"193323","Opus Mainstreet","Jaylon Nguyen",3.31,165.33
