trans_id,day,time,date,bar,drinker,tip,total
276,6,15:24:34,"2016-01-15 15:24:34","Shanahan's Lafayette","Baylee Lawrence",0.0,71.03
277,3,22:46:12,"2016-03-15 22:46:12","Jekyll & Hydes","Baylee Lawrence",0.06,6.37
278,2,13:09:16,"2017-05-01 13:09:16","Shanahan's Lafayette","Baylee Lawrence",0.46,7.67
279,4,17:36:23,"2016-03-30 17:36:23","T.G.I. Friday's","Baylee Lawrence",5.1,85.01
280,3,12:05:24,"2017-10-17 12:05:24","Wibs","Baylee Lawrence",1.19,118.8
281,3,17:38:34,"2016-01-05 17:38:34","Saturn","Kaylynn Small",14.38,143.78
282,1,13:06:36,"2017-06-11 13:06:36","Saturn","Kaylynn Small",3.28,21.88
283,7,17:12:30,"2016-08-20 17:12:30","Ruby Tuesday","Kaylynn Small",5.25,87.55
284,5,23:22:14,"2017-02-23 23:22:14","Bob Evans Restaurants","Kaylynn Small",1.39,139.13
285,5,11:32:27,"2017-09-07 11:32:27","Karma Lounge Ltd","Kaylynn Small",9.05,90.49
286,5,16:52:36,"2017-04-20 16:52:36","Ruby Tuesday","Kaylynn Small",12.96,86.4
287,6,18:08:16,"2016-08-26 18:08:16","Benihana","Kaylynn Small",0.0,27.95
288,5,18:29:53,"2016-06-23 18:29:53","Benihana","Kaylynn Small",0.56,13.88
289,7,20:46:35,"2016-10-29 20:46:35","Bob Evans Restaurants","Kaylynn Small",1.44,24.01
290,4,22:44:17,"2017-01-04 22:44:17","Karma Lounge Ltd","Kaylynn Small",2.06,102.77
291,4,20:18:57,"2017-08-09 20:18:57","Benihana","Kaylynn Small",1.15,8.83
292,3,14:08:58,"2016-12-27 14:08:58","Saturn","Kaylynn Small",2.62,18.73
293,2,20:50:01,"2016-11-14 20:50:01","Benihana","Kaylynn Small",1.69,21.08
294,2,17:14:36,"2017-06-19 17:14:36","Ruby Tuesday","Kaylynn Small",5.94,59.43
295,7,18:13:08,"2016-11-19 18:13:08","Ruby Tuesday","Kaylynn Small",5.33,48.46
296,6,13:10:42,"2017-06-23 13:10:42","Saturn","Kaylynn Small",0.24,24.42
297,5,20:46:05,"2016-12-15 20:46:05","Ruby Tuesday","Kaylynn Small",0.69,17.34
298,5,12:44:34,"2017-03-02 12:44:34","Saturn","Kaylynn Small",6.44,128.72
299,1,17:11:32,"2016-11-06 17:11:32","Benihana","Kaylynn Small",4.46,49.5
300,4,14:51:53,"2017-05-03 14:51:53","Saturn","Kaylynn Small",3.39,28.27
301,3,01:31:59,"2016-06-14 01:31:59","Boynton Restaurant & Spirits","Aron Richards",10.95,78.21
302,1,20:32:20,"2017-08-20 20:32:20","Dejavu Nightclub","Aron Richards",4.97,38.23
303,2,14:50:08,"2017-05-01 14:50:08","Border Lounge","Aron Richards",2.87,57.38
304,2,19:08:33,"2016-06-20 19:08:33","Dejavu Nightclub","Aron Richards",1.76,58.64
305,5,11:46:59,"2017-03-02 11:46:59","Twin Peeks","Aron Richards",8.01,133.48
306,5,15:32:03,"2017-06-08 15:32:03","Twin Peeks","Aron Richards",9.14,91.41
307,7,15:18:04,"2017-12-16 15:18:04","Dejavu Nightclub","Aron Richards",3.74,124.66
308,1,16:35:22,"2017-08-20 16:35:22","Twin Peeks","Aron Richards",5.98,54.38
309,7,19:21:32,"2016-06-11 19:21:32","Border Lounge","Aron Richards",0.75,24.87
310,6,18:42:02,"2016-01-01 18:42:02","Dejavu Nightclub","Aron Richards",1.69,42.34
311,7,18:24:45,"2016-10-08 18:24:45","Dejavu Nightclub","Aron Richards",8.67,78.86
312,4,17:42:13,"2017-03-08 17:42:13","Dejavu Nightclub","Aron Richards",6.35,90.7
313,3,13:23:53,"2016-10-18 13:23:53","Twin Peeks","Aron Richards",3.06,76.55
314,2,10:09:40,"2016-10-24 10:09:40","Twin Peeks","Aron Richards",15.45,102.97
315,1,09:15:40,"2017-01-01 09:15:40","Boynton Restaurant & Spirits","Aron Richards",1.61,80.61
316,4,23:18:24,"2017-11-01 23:18:24","Dejavu Nightclub","Aron Richards",6.8,67.99
317,7,20:19:22,"2016-09-10 20:19:22","Boynton Restaurant & Spirits","Aron Richards",1.59,53.04
318,5,06:52:44,"2017-03-23 06:52:44","Twin Peeks","Aron Richards",10.25,93.14
319,1,18:18:44,"2017-06-11 18:18:44","Border Lounge","Aron Richards",2.72,38.91
320,3,22:07:05,"2016-10-04 22:07:05","Dejavu Nightclub","Aron Richards",0.58,58.4
321,5,07:39:04,"2016-07-14 07:39:04","Daddy-O's","Aylin Gutierrez",13.43,95.95
322,5,16:34:04,"2016-08-11 16:34:04","Black Angus Steakhouse","Aylin Gutierrez",5.45,68.11
323,3,00:33:14,"2016-06-21 00:33:14","Perkins Restaurant and Bakery","Aylin Gutierrez",9.72,121.47
324,2,17:33:13,"2016-05-30 17:33:13","Black Angus Steakhouse","Aylin Gutierrez",1.87,23.43
325,4,23:50:32,"2016-09-07 23:50:32","Perkins Restaurant and Bakery","Aylin Gutierrez",6.17,68.55
326,1,11:09:25,"2016-01-17 11:09:25","Daddy-O's","Aylin Gutierrez",6.01,54.6
327,7,01:23:20,"2017-05-20 01:23:20","Perkins Restaurant and Bakery","Aylin Gutierrez",8.18,116.88
328,6,11:41:32,"2016-01-01 11:41:32","Black Angus Steakhouse","Aylin Gutierrez",1.87,46.81
329,1,16:45:32,"2017-01-01 16:45:32","Dave & Buster's","Aylin Gutierrez",4.48,89.59
330,2,02:24:55,"2017-05-22 02:24:55","Perkins Restaurant and Bakery","Aylin Gutierrez",0.49,48.96
331,3,13:51:09,"2016-06-28 13:51:09","Black Angus Steakhouse","Aylin Gutierrez",1.36,68.03
332,5,21:16:22,"2017-11-23 21:16:22","Perkins Restaurant and Bakery","Aylin Gutierrez",6.94,86.69
333,5,00:39:59,"2016-03-03 00:39:59","Daddy's","Aylin Gutierrez",0.36,17.77
334,1,19:10:36,"2017-08-13 19:10:36","Daddy's","Aylin Gutierrez",0.45,6.37
335,2,14:53:42,"2017-04-03 14:53:42","Dave & Buster's","Aylin Gutierrez",8.33,104.18
336,6,00:15:48,"2016-08-26 00:15:48","Daddy's","Aylin Gutierrez",3.91,35.53
337,5,15:21:12,"2016-01-21 15:21:12","Jonathan's Restaurant","Aylin Gutierrez",0.6,15.11
338,5,12:52:05,"2017-03-16 12:52:05","Daddy-O's","Aylin Gutierrez",0.22,22.36
339,1,08:55:10,"2016-08-28 08:55:10","Daddy-O's","Aylin Gutierrez",9.63,137.52
340,6,14:33:41,"2016-05-20 14:33:41","Daddy-O's","Aylin Gutierrez",9.63,137.52
341,7,01:26:07,"2017-05-13 01:26:07","Perkins Restaurant and Bakery","Monique Branch",6.92,53.2
342,5,16:11:40,"2016-02-04 16:11:40","Charlie Brown's Steakhouse","Monique Branch",0.0,21.24
343,3,21:40:48,"2017-05-09 21:40:48","Sinners Gentlemen's Club","Monique Branch",2.38,26.39
344,4,00:12:56,"2016-09-28 00:12:56","Sinners Gentlemen's Club","Monique Branch",1.99,99.62
345,4,18:06:46,"2017-09-13 18:06:46","Charlie Brown's Steakhouse","Monique Branch",5.36,53.55
346,6,14:40:30,"2017-04-07 14:40:30","Dave & Buster's","Monique Branch",18.17,121.12
347,7,17:19:08,"2017-04-01 17:19:08","Jonathan's Restaurant","Monique Branch",1.78,35.67
348,1,12:06:38,"2016-11-27 12:06:38","Jonathan's Restaurant","Monique Branch",8.98,112.19
349,1,18:19:03,"2017-10-29 18:19:03","Jonathan's Restaurant","Monique Branch",3.88,64.67
350,3,10:22:13,"2017-12-19 10:22:13","Dave & Buster's","Monique Branch",0.51,25.71
351,4,13:16:57,"2016-11-16 13:16:57","Dave & Buster's","Monique Branch",0.66,33.15
352,4,11:48:57,"2017-01-18 11:48:57","Charlie Brown's Steakhouse","Monique Branch",6.31,78.92
353,6,18:12:20,"2017-10-13 18:12:20","Charlie Brown's Steakhouse","Monique Branch",8.37,59.77
354,2,11:27:41,"2016-09-19 11:27:41","Dave & Buster's","Monique Branch",10.07,125.83
355,4,12:21:56,"2016-11-30 12:21:56","Dave & Buster's","Monique Branch",2.66,22.2
356,6,13:08:14,"2016-04-15 13:08:14","Charlie Brown's Steakhouse","Monique Branch",1.19,39.77
357,3,02:44:02,"2016-03-22 02:44:02","Perkins Restaurant and Bakery","Monique Branch",16.12,134.37
358,1,17:06:38,"2017-01-01 17:06:38","Jonathan's Restaurant","Monique Branch",3.77,47.08
359,6,23:19:35,"2017-05-19 23:19:35","Perkins Restaurant and Bakery","Monique Branch",4.03,67.19
360,2,18:29:06,"2017-05-15 18:29:06","Jonathan's Restaurant","Monique Branch",7.74,59.57
361,5,10:45:03,"2017-05-25 10:45:03","Red Barn","Brian Leon",3.07,102.39
362,4,20:08:09,"2017-10-18 20:08:09","Red Barn","Brian Leon",0.6,7.44
363,4,23:51:08,"2017-04-12 23:51:08","Red Barn","Brian Leon",0.0,10.42
364,7,11:37:05,"2016-07-09 11:37:05","Big Shots Sports Bar & Grill","Brian Leon",1.83,61.05
365,5,13:22:34,"2016-05-05 13:22:34","Big Shots Sports Bar & Grill","Brian Leon",2.05,17.07
366,4,13:40:12,"2016-10-19 13:40:12","Big Shots Sports Bar & Grill","Brian Leon",8.6,71.7
367,3,16:49:05,"2017-02-21 16:49:05","Big Shots Sports Bar & Grill","Brian Leon",0.12,5.91
368,7,12:21:28,"2016-10-01 12:21:28","Big Shots Sports Bar & Grill","Brian Leon",1.61,53.78
369,6,16:36:06,"2016-11-25 16:36:06","Big Shots Sports Bar & Grill","Brian Leon",1.12,15.94
370,6,10:48:44,"2017-12-29 10:48:44","Big Shots Sports Bar & Grill","Brian Leon",0.13,13.43
371,5,12:40:04,"2017-07-06 12:40:04","Big Shots Sports Bar & Grill","Brian Leon",0.0,89.54
372,6,09:46:48,"2017-12-15 09:46:48","Big Shots Sports Bar & Grill","Brian Leon",0.62,62.07
373,1,14:36:20,"2016-05-01 14:36:20","Big Shots Sports Bar & Grill","Brian Leon",2.91,22.36
374,1,23:51:51,"2017-12-17 23:51:51","Red Barn","Brian Leon",2.5,35.71
375,7,14:09:08,"2017-12-16 14:09:08","Big Shots Sports Bar & Grill","Brian Leon",5.75,57.53
376,1,12:14:54,"2017-01-01 12:14:54","Big Shots Sports Bar & Grill","Brian Leon",8.07,80.68
377,2,22:38:57,"2016-03-28 22:38:57","Red Barn","Brian Leon",2.14,71.26
378,3,14:24:23,"2016-12-27 14:24:23","Big Shots Sports Bar & Grill","Brian Leon",0.0,48.81
379,5,09:09:12,"2017-01-26 09:09:12","Red Barn","Brian Leon",13.42,103.2
380,2,13:36:33,"2016-07-04 13:36:33","Big Shots Sports Bar & Grill","Brian Leon",6.12,67.98
381,7,00:13:29,"2016-10-15 00:13:29","Caledonia Lounge","Mara Cervantes",4.19,32.24
382,5,13:27:19,"2017-02-09 13:27:19","Worldwide Wine Services","Mara Cervantes",4.08,81.54
383,4,10:15:07,"2017-12-13 10:15:07","Sheffield Wine & Spirits Center","Mara Cervantes",1.74,17.44
384,6,15:43:26,"2016-01-01 15:43:26","Border Lounge","Mara Cervantes",5.6,79.97
385,2,10:12:00,"2017-10-23 10:12:00","40 Watt Club","Mara Cervantes",3.06,38.23
386,3,21:51:00,"2016-05-03 21:51:00","Double Down Saloon","Mara Cervantes",15.27,169.62
387,5,18:51:54,"2017-02-23 18:51:54","Caledonia Lounge","Mara Cervantes",4.84,96.81
388,4,21:43:57,"2017-09-27 21:43:57","Caledonia Lounge","Mara Cervantes",0.11,11.13
389,1,18:24:34,"2017-01-01 18:24:34","Worldwide Wine Services","Mara Cervantes",0.0,79.77
390,3,13:05:33,"2016-04-12 13:05:33","Caledonia Lounge","Mara Cervantes",1.14,114.32
391,7,14:50:02,"2016-01-30 14:50:02","40 Watt Club","Mara Cervantes",7.83,71.17
392,6,18:43:44,"2016-03-04 18:43:44","40 Watt Club","Mara Cervantes",5.27,37.62
393,3,09:34:04,"2017-01-24 09:34:04","40 Watt Club","Mara Cervantes",7.66,63.86
394,4,19:44:04,"2017-11-15 19:44:04","Worldwide Wine Services","Mara Cervantes",8.47,84.75
395,3,15:28:50,"2017-07-11 15:28:50","40 Watt Club","Mara Cervantes",1.6,22.8
396,4,16:18:54,"2016-03-16 16:18:54","Pivots Beach Club","Mara Cervantes",7.03,63.88
397,4,13:38:39,"2016-10-12 13:38:39","40 Watt Club","Mara Cervantes",3.95,56.46
398,3,11:06:40,"2017-07-04 11:06:40","Pivots Beach Club","Mara Cervantes",8.52,71.03
399,1,20:23:49,"2017-09-24 20:23:49","Worldwide Wine Services","Mara Cervantes",0.67,7.44
400,2,11:07:34,"2017-02-06 11:07:34","Pivots Beach Club","Mara Cervantes",11.72,83.73
401,5,10:16:17,"2017-06-22 10:16:17","Grey Lounge","Hadassah Marsh",6.17,44.04
402,2,19:50:53,"2017-04-10 19:50:53","Modoggies Bar & Grill","Hadassah Marsh",8.86,147.59
403,4,20:24:37,"2016-02-24 20:24:37","Modoggies Bar & Grill","Hadassah Marsh",9.41,72.36
404,1,16:14:09,"2017-11-26 16:14:09","Grey Lounge","Hadassah Marsh",11.8,98.34
405,4,19:44:06,"2016-01-06 19:44:06","Señor Frog's","Hadassah Marsh",7.9,87.75
406,3,22:32:09,"2017-12-26 22:32:09","Señor Frog's","Hadassah Marsh",0.76,75.61
407,7,20:06:44,"2017-02-11 20:06:44","Grey Lounge","Hadassah Marsh",0.51,12.75
408,1,21:22:36,"2017-07-02 21:22:36","Modoggies Bar & Grill","Hadassah Marsh",2.23,74.32
409,4,17:49:32,"2016-06-29 17:49:32","Grey Lounge","Hadassah Marsh",3.57,44.65
410,1,19:49:57,"2016-01-03 19:49:57","Modoggies Bar & Grill","Hadassah Marsh",16.3,148.14
411,1,22:35:52,"2016-02-07 22:35:52","Grey Lounge","Hadassah Marsh",5.26,52.64
412,7,14:05:48,"2016-04-16 14:05:48","Grey Lounge","Hadassah Marsh",10.93,109.25
413,6,11:53:50,"2017-05-26 11:53:50","Señor Frog's","Hadassah Marsh",2.81,56.14
414,7,22:39:43,"2016-03-05 22:39:43","Modoggies Bar & Grill","Hadassah Marsh",21.45,178.73
415,4,12:08:00,"2017-08-30 12:08:00","Señor Frog's","Hadassah Marsh",4.45,63.62
416,6,18:19:31,"2017-09-01 18:19:31","Grey Lounge","Hadassah Marsh",13.17,94.1
417,7,11:55:38,"2017-07-22 11:55:38","Grey Lounge","Hadassah Marsh",2.32,77.18
418,5,22:38:08,"2016-12-01 22:38:08","Modoggies Bar & Grill","Hadassah Marsh",2.37,118.34
419,6,19:29:14,"2016-11-04 19:29:14","Modoggies Bar & Grill","Hadassah Marsh",0.0,155.72
420,4,21:05:09,"2016-06-29 21:05:09","Modoggies Bar & Grill","Hadassah Marsh",2.44,121.87
421,6,20:45:33,"2017-08-04 20:45:33","Comedy Cellar","Lukas Stanton",10.24,127.97
422,6,14:55:25,"2017-07-21 14:55:25","Jungle Restaurant-Fat Cat's","Lukas Stanton",7.63,50.86
423,3,13:17:20,"2017-03-28 13:17:20","Jungle Restaurant-Fat Cat's","Lukas Stanton",1.83,15.22
424,6,15:55:59,"2016-09-23 15:55:59","Jungle Restaurant-Fat Cat's","Lukas Stanton",0.7,11.67
425,6,09:26:49,"2016-01-01 09:26:49","Barrister S Euro Tavern;","Lukas Stanton",1.89,21.01
426,2,23:52:31,"2017-02-13 23:52:31","Islands Fine Burgers & Drinks","Lukas Stanton",2.29,38.22
427,3,14:49:24,"2016-05-31 14:49:24","Jungle Restaurant-Fat Cat's","Lukas Stanton",0.97,97.37
428,4,02:09:05,"2016-03-09 02:09:05","Jack's Place","Lukas Stanton",3.24,54.0
429,2,21:38:24,"2016-07-04 21:38:24","Islands Fine Burgers & Drinks","Lukas Stanton",2.0,66.7
430,1,13:11:50,"2017-01-01 13:11:50","Jungle Restaurant-Fat Cat's","Lukas Stanton",0.06,1.84
431,6,22:45:34,"2017-07-21 22:45:34","Jack's Place","Lukas Stanton",9.99,76.82
432,4,22:07:36,"2017-10-18 22:07:36","Islands Fine Burgers & Drinks","Lukas Stanton",11.83,78.88
433,5,16:06:38,"2016-09-22 16:06:38","Jungle Restaurant-Fat Cat's","Lukas Stanton",8.15,62.67
434,1,18:15:18,"2016-01-31 18:15:18","Islands Fine Burgers & Drinks","Lukas Stanton",11.26,80.45
435,1,23:15:59,"2017-12-31 23:15:59","Jack's Place","Lukas Stanton",0.35,5.85
436,2,08:20:25,"2016-05-30 08:20:25","Comedy Cellar","Lukas Stanton",5.24,47.68
437,1,00:35:07,"2016-01-31 00:35:07","Jack's Place","Lukas Stanton",10.55,131.93
438,2,15:13:54,"2016-03-14 15:13:54","Jungle Restaurant-Fat Cat's","Lukas Stanton",8.56,61.11
439,4,01:31:23,"2016-11-02 01:31:23","Islands Fine Burgers & Drinks","Lukas Stanton",9.93,99.31
440,7,17:39:44,"2017-02-04 17:39:44","Comedy Cellar","Lukas Stanton",16.9,120.73
441,6,11:34:54,"2016-12-09 11:34:54","Rocket","Kamari Vargas",12.88,117.12
442,2,18:23:04,"2016-02-01 18:23:04","Crowe Bar","Kamari Vargas",3.2,79.94
443,3,21:27:37,"2017-07-04 21:27:37","Pub 13","Kamari Vargas",22.1,245.55
444,7,20:40:19,"2017-12-02 20:40:19","Pub 13","Kamari Vargas",4.7,58.69
445,6,10:15:26,"2017-09-15 10:15:26","Rocket","Kamari Vargas",4.9,54.47
446,4,16:22:51,"2017-03-08 16:22:51","Crowe Bar","Kamari Vargas",11.32,75.49
447,1,18:44:44,"2017-01-01 18:44:44","Texas Roadhouse","Kamari Vargas",1.34,67.23
448,7,21:14:01,"2017-01-14 21:14:01","Karma Lounge Ltd","Kamari Vargas",2.44,61.08
449,1,09:08:47,"2017-01-01 09:08:47","Karma Lounge Ltd","Kamari Vargas",5.89,117.7
450,6,12:14:45,"2017-01-06 12:14:45","Karma Lounge Ltd","Kamari Vargas",3.14,104.76
451,5,16:14:39,"2017-04-06 16:14:39","Maria C. Estabil","Kamari Vargas",8.81,58.72
452,2,12:28:37,"2016-11-14 12:28:37","Karma Lounge Ltd","Kamari Vargas",3.21,107.0
453,4,22:25:10,"2016-12-14 22:25:10","Crowe Bar","Kamari Vargas",3.17,52.77
454,3,19:46:04,"2016-09-27 19:46:04","Maria C. Estabil","Kamari Vargas",0.77,12.79
455,4,20:37:28,"2017-11-01 20:37:28","Pub 13","Kamari Vargas",30.28,252.34
456,5,22:39:56,"2017-12-21 22:39:56","Pub 13","Kamari Vargas",5.61,140.27
457,3,10:25:01,"2017-10-17 10:25:01","Crowe Bar","Kamari Vargas",2.59,86.27
458,5,19:37:10,"2016-07-07 19:37:10","Downtown Lounge","Kamari Vargas",3.05,23.43
459,6,21:31:18,"2016-11-04 21:31:18","Downtown Lounge","Kamari Vargas",5.12,85.38
460,5,14:33:01,"2017-10-05 14:33:01","Maria C. Estabil","Kamari Vargas",7.24,65.85
461,7,23:42:02,"2016-04-30 23:42:02","Tryst Lounge","Keyon Powers",3.61,40.07
462,1,08:54:27,"2017-01-15 08:54:27","Tryst Lounge","Keyon Powers",12.79,116.29
463,6,22:06:15,"2016-03-11 22:06:15","Tryst Lounge","Keyon Powers",3.58,51.09
464,3,23:22:05,"2017-07-04 23:22:05","Perkins Restaurant and Bakery","Keyon Powers",2.94,58.81
465,2,22:20:13,"2017-04-10 22:20:13","Tryst Lounge","Keyon Powers",5.38,134.4
466,2,00:35:38,"2017-05-22 00:35:38","Tryst Lounge","Keyon Powers",5.99,39.94
467,4,02:46:11,"2017-08-30 02:46:11","Perkins Restaurant and Bakery","Keyon Powers",11.8,168.63
468,1,16:27:31,"2016-02-14 16:27:31","Tryst Lounge","Keyon Powers",0.9,90.47
469,1,00:05:34,"2017-03-19 00:05:34","Perkins Restaurant and Bakery","Keyon Powers",0.97,13.79
470,6,10:29:35,"2016-10-21 10:29:35","J R's Last Laugh Comedy Club","Keyon Powers",2.35,26.14
471,6,12:45:36,"2017-02-03 12:45:36","Tryst Lounge","Keyon Powers",0.0,119.06
472,5,20:11:25,"2016-05-12 20:11:25","Tryst Lounge","Keyon Powers",9.1,70.0
473,2,18:38:08,"2017-10-23 18:38:08","J R's Last Laugh Comedy Club","Keyon Powers",3.12,34.69
474,5,02:08:58,"2016-12-15 02:08:58","Perkins Restaurant and Bakery","Keyon Powers",1.15,114.67
475,4,16:14:37,"2016-09-07 16:14:37","J R's Last Laugh Comedy Club","Keyon Powers",1.64,20.54
476,7,13:29:30,"2016-03-19 13:29:30","J R's Last Laugh Comedy Club","Keyon Powers",1.8,59.9
477,6,18:42:06,"2017-11-03 18:42:06","Tryst Lounge","Keyon Powers",0.0,148.38
478,1,18:20:49,"2017-06-04 18:20:49","J R's Last Laugh Comedy Club","Keyon Powers",3.18,28.93
479,5,03:13:06,"2017-06-01 03:13:06","Perkins Restaurant and Bakery","Keyon Powers",4.83,80.51
480,2,12:26:30,"2016-06-13 12:26:30","Tryst Lounge","Keyon Powers",18.56,132.56
481,7,16:51:51,"2017-11-11 16:51:51","Milo's Sports Tavern","Molly Ponce",13.51,103.95
482,5,00:51:23,"2017-02-23 00:51:23","Kainoa's Sports Bar & Restrnt","Molly Ponce",1.31,65.74
483,1,13:33:31,"2016-09-18 13:33:31","Milo's Sports Tavern","Molly Ponce",4.04,50.55
484,4,17:11:41,"2017-02-15 17:11:41","Milo's Sports Tavern","Molly Ponce",3.46,26.64
485,5,01:17:59,"2016-06-16 01:17:59","Kainoa's Sports Bar & Restrnt","Molly Ponce",4.07,33.95
486,6,07:09:08,"2016-01-01 07:09:08","New York Dolls","Molly Ponce",3.58,27.57
487,7,03:43:55,"2017-12-23 03:43:55","Kainoa's Sports Bar & Restrnt","Molly Ponce",7.75,51.68
488,4,02:15:34,"2016-03-30 02:15:34","Kainoa's Sports Bar & Restrnt","Molly Ponce",4.91,54.52
489,3,00:10:17,"2016-05-31 00:10:17","Kainoa's Sports Bar & Restrnt","Molly Ponce",0.5,10.02
490,2,21:21:54,"2017-12-04 21:21:54","T.G.I. Friday's","Molly Ponce",1.87,23.43
491,2,08:34:56,"2016-07-25 08:34:56","New York Dolls","Molly Ponce",18.03,163.9
492,2,01:38:10,"2016-07-04 01:38:10","T.G.I. Friday's","Molly Ponce",2.49,17.75
493,4,18:15:11,"2016-08-10 18:15:11","Milo's Sports Tavern","Molly Ponce",1.43,15.86
494,3,08:52:56,"2017-05-30 08:52:56","New York Dolls","Molly Ponce",1.0,24.95
495,2,16:53:50,"2017-09-11 16:53:50","Milo's Sports Tavern","Molly Ponce",0.22,10.76
496,6,23:26:23,"2017-04-14 23:26:23","Kainoa's Sports Bar & Restrnt","Molly Ponce",2.18,19.78
497,5,22:09:39,"2016-06-02 22:09:39","Kainoa's Sports Bar & Restrnt","Molly Ponce",3.08,34.23
498,2,22:35:21,"2016-03-14 22:35:21","Kainoa's Sports Bar & Restrnt","Molly Ponce",12.21,81.39
499,3,10:24:42,"2017-01-10 10:24:42","New York Dolls","Molly Ponce",4.74,79.06
500,7,20:45:16,"2016-02-13 20:45:16","Milo's Sports Tavern","Molly Ponce",2.13,35.44
501,2,07:55:30,"2017-05-15 07:55:30","Station","Valentino Baldwin",5.21,34.76
502,4,17:46:50,"2017-06-28 17:46:50","Worldwide Wine Services","Valentino Baldwin",3.86,64.38
503,6,23:18:38,"2017-10-20 23:18:38","Worldwide Wine Services","Valentino Baldwin",16.1,134.2
504,1,19:18:51,"2017-02-12 19:18:51","Worldwide Wine Services","Valentino Baldwin",18.4,122.66
505,4,11:18:48,"2017-10-04 11:18:48","Station","Valentino Baldwin",6.43,58.46
506,6,07:48:44,"2017-01-20 07:48:44","Station","Valentino Baldwin",10.53,70.2
507,6,22:05:19,"2017-12-08 22:05:19","D & J Web Solutions","Valentino Baldwin",0.7,5.4
508,5,16:19:32,"2016-01-07 16:19:32","D & J Web Solutions","Valentino Baldwin",8.17,163.32
509,2,12:34:58,"2017-06-12 12:34:58","D & J Web Solutions","Valentino Baldwin",0.0,57.46
510,1,13:49:43,"2017-10-22 13:49:43","D & J Web Solutions","Valentino Baldwin",1.06,105.9
511,2,23:40:43,"2016-01-18 23:40:43","D & J Web Solutions","Valentino Baldwin",1.93,96.3
512,4,21:35:42,"2017-01-11 21:35:42","D & J Web Solutions","Valentino Baldwin",20.87,139.13
513,4,20:26:00,"2017-03-08 20:26:00","Worldwide Wine Services","Valentino Baldwin",1.99,18.08
514,7,12:09:41,"2016-10-08 12:09:41","D & J Web Solutions","Valentino Baldwin",10.12,168.73
515,6,20:23:38,"2017-06-02 20:23:38","D & J Web Solutions","Valentino Baldwin",0.0,88.3
516,2,06:31:03,"2016-07-04 06:31:03","Station","Valentino Baldwin",3.81,47.68
517,4,16:07:31,"2016-06-22 16:07:31","D & J Web Solutions","Valentino Baldwin",0.66,65.61
518,2,21:35:32,"2017-03-27 21:35:32","Worldwide Wine Services","Valentino Baldwin",0.64,12.79
519,4,08:44:15,"2017-09-27 08:44:15","Station","Valentino Baldwin",0.62,10.31
520,7,21:17:18,"2017-04-01 21:17:18","D & J Web Solutions","Valentino Baldwin",2.76,34.45
521,7,18:52:28,"2016-05-07 18:52:28","Jovan's Lounge Ltd","Jameson Best",2.59,129.38
522,6,18:11:57,"2016-03-04 18:11:57","Jovan's Lounge Ltd","Jameson Best",5.18,129.38
523,6,16:33:16,"2016-01-01 16:33:16","Señor Frog's","Jameson Best",1.99,28.42
524,7,00:25:30,"2016-07-09 00:25:30","Señor Frog's","Jameson Best",0.0,103.75
525,4,17:41:01,"2016-05-04 17:41:01","Jovan's Lounge Ltd","Jameson Best",2.47,30.92
526,4,16:08:55,"2017-08-16 16:08:55","Jovan's Lounge Ltd","Jameson Best",11.64,129.38
527,7,01:32:26,"2016-03-26 01:32:26","Señor Frog's","Jameson Best",13.08,109.04
528,1,11:40:43,"2017-01-15 11:40:43","Bob Evans Restaurants","Jameson Best",2.78,139.13
529,7,22:14:18,"2017-05-20 22:14:18","Señor Frog's","Jameson Best",2.47,30.86
530,6,11:28:40,"2016-01-08 11:28:40","Señor Frog's","Jameson Best",2.89,96.26
531,5,23:39:22,"2016-12-22 23:39:22","Señor Frog's","Jameson Best",9.07,69.74
532,2,12:13:22,"2016-04-04 12:13:22","Bob Evans Restaurants","Jameson Best",5.1,102.0
533,3,13:21:11,"2016-11-01 13:21:11","Bob Evans Restaurants","Jameson Best",0.77,77.38
534,5,22:24:19,"2016-11-10 22:24:19","Señor Frog's","Jameson Best",0.22,2.39
535,6,15:49:23,"2017-12-15 15:49:23","Señor Frog's","Jameson Best",7.6,76.03
